driver,team,race_id,year,finish,momentum,adj_finish,adj_start,adj_mid,adj_best,adj_worst,adj_avg,adj_green_flag_passing_diff,adj_green_flag_passes,adj_pct_quality_passes,adj_fastest_lap,adj_pct_top_15_laps,adj_pct_laps_led,adj_rating
AJ Allmendinger,Kaulig Racing,64,2023,30,82.7925,22.09640134334981,24.576093540988104,24.237994356101183,13.947085706448638,32.91570246029442,23.680793983839436,0.8799058411747598,79.88669133500755,12.598384827024166,2.7039588570520214,15.35235645064502,0.11020001098046446,53.97366826568209
AJ Allmendinger,Kaulig Racing,65,2023,29,62.895,16.552996970129914,21.719439348909958,18.481589050397712,5.7208155846248365,30.19265582525908,18.308975552136967,4.785270757470611,121.0302877781176,30.92701219545239,4.3140929167303215,37.92358011449969,0.12885924323595996,69.92979197566869
AJ Allmendinger,Kaulig Racing,66,2023,21,59.71000000000001,17.557997720025522,21.395865510056453,16.592810370380047,3.1489339470697977,32.060788659730946,19.28204217813518,15.538618286571497,251.91589259486864,37.07369627397483,6.009196036963632,37.6915510175981,1.8810635554106492,74.57140562855783
AJ Allmendinger,Kaulig Racing,67,2023,1,50.4525,14.937434378328215,13.265561973309996,14.48918526980246,4.495202257096628,26.92082489898012,13.185957544091474,-0.6060386527920274,59.299062031116634,36.24680914589449,6.8874187892290974,65.24359552635674,2.213072179787516,89.61074745665347
AJ Allmendinger,Kaulig Racing,68,2023,21,70.4,18.788406055215845,18.996360587598346,17.55632526418352,4.879896043882944,30.020119838075026,17.928584367554187,1.0558605588114234,111.24832944670212,34.38156673940151,3.557699293056246,40.63625775861422,0.3321464650820544,69.18458796031905
AJ Allmendinger,Kaulig Racing,69,2023,5,77.34,19.157592953767043,19.46497123009789,19.212022628742645,5.853180790525598,30.819690648512562,18.894151798367062,0.5475211378556812,112.66019586366411,28.910285250094113,3.003134820100954,34.4341104330931,0.2892734935822592,67.59943083613065
AJ Allmendinger,Kaulig Racing,70,2023,28,83.39500000000001,23.408708394146927,24.188531805999098,25.79115608182192,14.85423375332061,33.4413660015898,24.964235802862063,-0.7735507764191645,71.18424768056246,10.463298394290428,2.5621554685188768,12.842671681629938,0.2073803324490493,50.40139216328311
AJ Allmendinger,Kaulig Racing,71,2023,32,82.235,17.118632373334744,20.339985637010493,17.296632063540052,7.1583396236799235,29.85213479143692,18.505128979980352,4.212000440595598,90.74579118590935,24.420442987841522,2.7213654307698887,36.197764728578136,0.1653660532269356,66.67097666576498
AJ Allmendinger,Kaulig Racing,72,2024,6,55.135000000000005,18.339552143736775,23.390813542882707,19.118071874459734,3.331733880502469,33.268710521072,20.92805816676524,12.930504074734687,308.5333216354644,30.269427459629643,5.327254263166867,31.010708832742747,1.662834723964309,68.05784735798287
AJ Allmendinger,Kaulig Racing,76,2024,23,55.6425,24.098419866506333,24.347283950853818,26.467353845293708,15.781557777961126,33.09619703256954,25.58709324690445,-2.2476815156859855,63.324999544924694,8.970124574873916,2.181667495007257,10.922273460817873,0.1974375985025438,48.41800401899084
AJ Allmendinger,Kaulig Racing,77,2024,6,43.5025,13.27418977695225,12.555701520486185,13.086678632838419,4.174783184968887,26.159214105931888,12.166686564971611,-1.996296207162653,58.70749794236595,35.44288696555148,8.068650971117776,68.61976215162042,7.156584166594011,95.77011303216672
AJ Allmendinger,Kaulig Racing,82,2024,13,59.795,18.796232750438296,21.72983222437519,18.905821787460187,9.570018084606271,30.337167180668146,19.977035038626163,4.079248879970561,84.51779999827458,21.625661640683653,2.518338318922341,32.003376801429596,0.1571800858067356,62.91899882271754
AJ Allmendinger,Kaulig Racing,87,2024,6,72.49000000000001,12.372198588090447,12.727337647954755,12.953589250482167,4.16038859658784,25.792725910992736,11.872005943051985,-2.9975923291776896,59.812290241574615,38.51173415447369,7.069797539218017,71.19177108267382,6.248372071013857,96.57963005434546
AJ Allmendinger,Kaulig Racing,88,2024,36,84.2525,23.798819737310833,25.01536225548994,26.251457718908956,14.3848832410129,33.46739121311546,25.523718819326163,-1.8991820368174817,66.36466245179437,8.532230733447264,2.1618235071296654,10.405305005011733,0.17981163298603584,47.906101923823115
AJ Allmendinger,Kaulig Racing,90,2024,11,80.855,18.14656422197021,20.395810148882195,18.385911636216264,9.28895253323809,30.65640724954082,19.137450606598122,2.982135960696108,81.47805058118125,24.032751364609954,3.0047759860650682,39.181232488147074,0.14881546628940923,65.35726287072121
AJ Allmendinger,Kaulig Racing,91,2024,38,72.20750000000001,11.65561223650498,12.560957650396551,12.134487963074216,3.8011199488067438,26.647765211374356,11.735973167843644,-0.029966687254526003,59.56270452474336,39.242519368936485,6.350119045659417,72.71520354796978,5.834211779463039,97.75176627778706
AJ Allmendinger,Kaulig Racing,92,2024,21,68.03999999999999,23.588600063769505,17.543761671601043,21.38385034699382,4.751557544139861,31.8688222413548,20.01699581592656,-2.627755165095713,97.29825620921301,35.245934868517324,1.1801516678510435,44.41860448988074,0.47189908488596377,64.39847884773589
AJ Allmendinger,Kaulig Racing,93,2024,37,54.2275,22.611616856658877,20.196602372578845,20.316875106822962,6.096037651582125,32.48410927760838,20.807140918976376,1.8881594840059124,96.6526417299832,25.06692759091961,0.9169628859705656,32.536267139745625,0.38855527261532785,61.20332699403712
AJ Allmendinger,Kaulig Racing,95,2024,30,54.769999999999996,25.86164004539096,19.0089687162673,24.192176295782232,8.168713414568167,33.73406915671244,23.308683484183312,1.307102872367114,82.30671990057796,19.29454757759745,0.7191715655200599,25.141402351758533,0.31940811222465937,54.12063635391091
AJ Allmendinger,Kaulig Racing,99,2024,36,49.847500000000004,14.57402554906994,15.237689965679836,12.047767263365836,4.066363952163422,27.79824769510029,12.531598024760198,0.3218714892262839,55.48714182247369,37.70214133121925,5.639446493677674,69.41253461150568,5.192899240210281,94.37997082739783
AJ Allmendinger,Kaulig Racing,100,2024,23,39.9725,25.488623163538882,24.163964180068014,27.565913613468776,14.553084841264472,33.85144179441513,26.65489243295819,-3.101540414201401,60.08986829172928,7.651476624651025,1.8445838336640983,9.142856935370247,0.14842208674745486,45.123783772094114
AJ Allmendinger,Kaulig Racing,102,2024,28,40.9825,16.32131127631614,24.150620193804357,21.617657185000766,2.933838787439928,34.34421280839982,21.73958145724542,7.017498464693126,293.6759666741208,32.24206752045957,6.392391370935563,30.23337477131056,2.1322236190697086,66.66571681269994
AJ Allmendinger,Kaulig Racing,103,2024,6,45.5125,16.855162894584932,14.26388114116634,14.579664072799675,4.162341509650378,28.448314299639396,14.817498967594762,-2.858274994812388,50.797024888863916,44.18331917283001,5.078883915365628,70.76495361840422,4.655306060809499,87.45383385331283
AJ Allmendinger,Kaulig Racing,105,2024,8,61.9125,17.402383022365086,20.27502006554319,18.093842856873096,5.518808304132384,30.132300860159223,18.008320873214824,2.9316164407724736,111.67501279384373,33.078511983448124,2.8097110619309777,41.813939687107656,0.29033925453553455,70.33922542862742
AJ Allmendinger,Kaulig Racing,109,2025,14,76.7025,18.451310065463073,24.28056792313275,23.44755867774226,2.596235815379057,35.15931968639858,22.33399819334769,6.457850835118752,326.8828133077521,31.342873072415067,7.7933359331833065,28.42268848524801,2.6454688929087244,63.484011427842766
AJ Allmendinger,Kaulig Racing,110,2025,30,79.16999999999999,15.773259221954165,13.190799380215484,13.285448117727203,3.849414525673553,28.04206667813645,13.972548654352703,0.1548746343293743,57.18075931440795,44.16379149755495,4.998840035289348,72.82901579191405,5.462854048135563,90.02309457914623
AJ Allmendinger,Kaulig Racing,111,2025,22,88.04499999999999,17.55394966053052,21.188292542406295,19.109143639784833,8.366437797437728,31.265786964707672,19.555744861277883,-0.7234104215169683,86.50576835332883,24.235284890685637,2.833549990765888,37.881596103446974,0.1936123569411929,65.54175083410635
AJ Allmendinger,Kaulig Racing,112,2025,8,71.75750000000001,16.00775927340514,22.142811958240873,18.16836908125407,4.988618791963288,30.67415243886028,17.502082725440914,7.332710334435099,126.51699449766352,32.96366690548879,3.8359926688954844,44.44937569767878,0.25392441503535956,72.92252233881814
