driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Ricky Stenhouse Jr.,3888,10/13/2025,Cup,Las Vegas Motor Speedway,24,20,14,6,35,19.92,-3,138,141,17,12.31884058,2,34,12.7340824,0,0,267,64.98,running,26,,,Hyak Motorsports,Chevrolet,intermediate
Erik Jones,4059,10/13/2025,Cup,Las Vegas Motor Speedway,19,24,15,7,31,20.95,-4,133,137,13,9.77443609,0,32,11.98501873,0,0,267,63,running,21,,,Legacy Motor Club,Toyota,intermediate
Michael McDowell,3832,10/13/2025,Cup,Las Vegas Motor Speedway,18,27,16,1,37,22.82,-13,141,154,39,27.65957447,0,51,19.1011236,0,0,267,58.83,running,27,,,Spire Motorsports,Chevrolet,intermediate
Riley Herbst,4269,10/13/2025,Cup,Las Vegas Motor Speedway,33,25,17,9,33,25.58,-1,125,126,12,9.6,0,7,2.621722846,0,0,267,48,running,30,,,23XI Racing,Toyota,intermediate
Chase Elliott,4062,10/13/2025,Cup,Las Vegas Motor Speedway,4,30,18,3,34,14.37,-19,102,121,36,35.29411765,11,134,50.18726592,0,0,267,84.32,running,5,,,Hendrick Motorsports,Chevrolet,intermediate
AJ Allmendinger,3774,10/13/2025,Cup,Las Vegas Motor Speedway,20,18,19,2,32,18.18,9,141,132,31,21.9858156,0,75,28.08988764,0,0,267,67.83,running,17,,,Kaulig Racing,Chevrolet,intermediate
Daniel Suarez,4113,10/13/2025,Cup,Las Vegas Motor Speedway,17,16,20,10,36,19.15,-3,134,137,24,17.91044776,0,54,20.2247191,0,0,267,66.17,running,16,,,Trackhouse Racing,Chevrolet,intermediate
Todd Gilliland,4231,10/13/2025,Cup,Las Vegas Motor Speedway,30,28,21,1,36,28.3,-2,121,123,19,15.70247934,0,13,4.868913858,1,0.374531835,267,44.24,running,32,,,Front Row Motorsports,Ford,intermediate
Bubba Wallace,4025,10/13/2025,Cup,Las Vegas Motor Speedway,7,34,22,1,34,18.57,-22,105,127,41,39.04761905,25,125,46.8164794,5,1.872659176,267,85.92,running,6,,,23XI Racing,Toyota,intermediate
Ross Chastain,4001,10/13/2025,Cup,Las Vegas Motor Speedway,15,21,23,11,37,25.12,20,120,100,0,0,5,7,2.621722846,0,0,267,49.71,running,35,,,Trackhouse Racing,Chevrolet,intermediate
Zane Smith,4272,10/13/2025,Cup,Las Vegas Motor Speedway,23,19,24,4,36,21.91,3,122,119,10,8.196721311,0,9,3.370786517,0,0,267,53.17,running,18,,,Front Row Motorsports,Ford,intermediate
Austin Dillon,3873,10/13/2025,Cup,Las Vegas Motor Speedway,25,11,25,4,33,18.49,-3,119,122,34,28.57142857,1,118,44.19475655,0,0,267,58.74,running,22,,,Richard Childress Racing,Chevrolet,intermediate
Josh Berry,4123,10/13/2025,Cup,Las Vegas Motor Speedway,29,26,26,10,35,27.94,3,107,104,4,3.738317757,2,3,1.127819549,0,0,266,40.82,running,24,,,Wood Brothers Racing,Ford,intermediate
Justin Haley,4172,10/13/2025,Cup,Las Vegas Motor Speedway,27,33,27,3,36,29.01,-6,147,153,18,12.24489796,5,12,4.511278195,0,0,266,37.21,running,31,,,Spire Motorsports,Chevrolet,intermediate
Cole Custer,4104,10/13/2025,Cup,Las Vegas Motor Speedway,21,31,28,1,35,29,-14,130,144,17,13.07692308,0,9,3.383458647,1,0.37593985,266,40.91,running,29,,,Haas Factory Team,Ford,intermediate
John Hunter Nemechek,4092,10/13/2025,Cup,Las Vegas Motor Speedway,26,22,29,3,34,25.29,-5,124,129,9,7.258064516,3,6,2.264150943,0,0,265,48.73,running,20,,,Legacy Motor Club,Toyota,intermediate
JJ Yeley,3669,10/13/2025,Cup,Las Vegas Motor Speedway,37,36,30,5,37,34.57,0,72,72,10,13.88888889,0,7,2.661596958,0,0,263,32,running,36,,,NY Racing Team,Chevrolet,intermediate
Katherine Legge,4284,10/13/2025,Cup,Las Vegas Motor Speedway,38,37,31,23,38,36.76,1,23,22,0,0,0,0,0,0,0,261,27.67,running,37,,,Live Fast Motorsports,Chevrolet,intermediate
Carson Hocevar,4326,10/13/2025,Cup,Las Vegas Motor Speedway,22,13,32,1,26,13.72,14,89,75,50,56.17977528,14,173,68.65079365,6,2.380952381,252,70.41,accident,13,,,Spire Motorsports,Chevrolet,intermediate
Shane Van Gisbergen,4469,10/13/2025,Cup,Las Vegas Motor Speedway,13,8,33,5,30,15.25,-9,112,121,43,38.39285714,0,156,63.67346939,0,0,245,63.33,accident,12,,,Trackhouse Racing,Chevrolet,intermediate
Ty Gibbs,4368,10/13/2025,Cup,Las Vegas Motor Speedway,10,6,34,5,31,11.37,3,110,107,49,44.54545455,5,224,91.80327869,0,0,244,81.57,accident,9,,,Joe Gibbs Racing,Toyota,intermediate
Cody Ware,4125,10/13/2025,Cup,Las Vegas Motor Speedway,36,32,35,13,38,33.99,-4,74,78,2,2.702702703,0,0,0,0,0,243,28.83,accident,33,,,Rick Ware Racing,Ford,intermediate
William Byron,4184,10/13/2025,Cup,Las Vegas Motor Speedway,5,3,36,1,17,6.96,5,78,73,59,75.64102564,20,230,97.87234043,55,23.40425532,235,99.94,accident,1,,,Hendrick Motorsports,Chevrolet,intermediate
Ty Dillon,4013,10/13/2025,Cup,Las Vegas Motor Speedway,35,29,37,27,38,34.48,-3,46,49,0,0,4,0,0,0,0,233,27.66,accident,34,,,Kaulig Racing,Chevrolet,intermediate
Ryan Blaney,4023,10/13/2025,Cup,Las Vegas Motor Speedway,14,38,38,6,26,31.37,1,30,29,13,43.33333333,1,63,90,0,0,70,50.91,accident,38,,,Team Penske,Ford,intermediate
Austin Dillon,3873,10/5/2025,Cup,Charlotte Motor Speedway Road Course,36,19,32,7,36,28.34,17,143,126,2,1.398601399,0,1,0.925925926,0,0,108,32.67,running,,,,Richard Childress Racing,Chevrolet,road course
Daniel Suarez,4113,10/5/2025,Cup,Charlotte Motor Speedway Road Course,20,4,7,3,34,9.55,-9,102,111,40,39.21568627,3,95,87.1559633,0,0,109,96.21,running,,,,Trackhouse Racing,Chevrolet,road course
Kyle Larson,4030,10/5/2025,Cup,Charlotte Motor Speedway Road Course,4,2,2,1,14,3.04,6,28,22,27,96.42857143,12,109,100,27,24.7706422,109,125.23,running,,,,Hendrick Motorsports,Chevrolet,road course
Cody Ware,4125,10/5/2025,Cup,Charlotte Motor Speedway Road Course,32,31,34,19,36,31.55,-1,140,141,0,0,0,0,0,0,0,108,27.5,running,,,,Rick Ware Racing,Ford,road course
Brad Keselowski,1816,10/5/2025,Cup,Charlotte Motor Speedway Road Course,22,11,36,4,32,21.03,-14,108,122,24,22.22222222,0,33,37.07865169,0,0,89,49.17,drivetrain,,,,RFK Racing,Ford,road course
Chase Briscoe,4228,10/5/2025,Cup,Charlotte Motor Speedway Road Course,8,12,14,6,31,14.18,-3,118,121,43,36.44067797,0,73,66.97247706,0,0,109,79.17,running,,,,Joe Gibbs Racing,Toyota,road course
Ty Gibbs,4368,10/5/2025,Cup,Charlotte Motor Speedway Road Course,3,34,12,2,35,15.44,15,144,129,36,25,4,56,51.37614679,0,0,109,88.39,running,,,,Joe Gibbs Racing,Toyota,road course
Riley Herbst,4269,10/5/2025,Cup,Charlotte Motor Speedway Road Course,23,28,30,9,35,28.43,26,158,132,0,0,1,2,1.851851852,0,0,108,41.18,running,,,,23XI Racing,Toyota,road course
William Byron,4184,10/5/2025,Cup,Charlotte Motor Speedway Road Course,13,10,11,5,30,15.27,15,130,115,45,34.61538462,0,68,62.3853211,0,0,109,77.17,running,,,,Hendrick Motorsports,Chevrolet,road course
John Hunter Nemechek,4092,10/5/2025,Cup,Charlotte Motor Speedway Road Course,35,30,26,9,36,26.55,-15,139,154,7,5.035971223,0,5,4.587155963,0,0,109,44.83,running,,,,Legacy Motor Club,Toyota,road course
Michael McDowell,3832,10/5/2025,Cup,Charlotte Motor Speedway Road Course,6,7,5,3,21,7.77,2,68,66,53,77.94117647,2,102,93.57798165,0,0,109,105.36,running,,,,Spire Motorsports,Chevrolet,road course
Todd Gilliland,4231,10/5/2025,Cup,Charlotte Motor Speedway Road Course,31,29,17,8,36,24.4,33,173,140,12,6.936416185,2,8,7.339449541,0,0,109,55.7,running,,,,Front Row Motorsports,Ford,road course
Ricky Stenhouse Jr.,3888,10/5/2025,Cup,Charlotte Motor Speedway Road Course,26,32,19,8,33,22.24,18,155,137,11,7.096774194,0,15,13.76146789,0,0,109,60.33,running,,,,Hyak Motorsports,Chevrolet,road course
Chris Buescher,3989,10/5/2025,Cup,Charlotte Motor Speedway Road Course,5,5,4,1,31,6.29,-21,74,95,45,60.81081081,4,100,91.74311927,5,4.587155963,109,110.3,running,,,,RFK Racing,Ford,road course
Josh Berry,4123,10/5/2025,Cup,Charlotte Motor Speedway Road Course,33,16,16,6,35,23.42,16,143,127,16,11.18881119,0,17,15.59633028,0,0,109,61.17,running,,,,Wood Brothers Racing,Ford,road course
Noah Gragson,4224,10/5/2025,Cup,Charlotte Motor Speedway Road Course,30,17,28,13,35,28.34,-15,126,141,5,3.968253968,0,5,4.62962963,0,0,108,36.33,running,,,,Front Row Motorsports,Ford,road course
Joey Logano,3859,10/5/2025,Cup,Charlotte Motor Speedway Road Course,17,23,20,3,31,17.47,15,149,134,30,20.13422819,0,30,27.52293578,0,0,109,67.83,running,,,,Team Penske,Ford,road course
Kyle Busch,454,10/5/2025,Cup,Charlotte Motor Speedway Road Course,28,36,35,26,37,36.27,-8,3,11,0,0,1,0,0,0,0,100,28.7,running,,,,Richard Childress Racing,Chevrolet,road course
Ryan Blaney,4023,10/5/2025,Cup,Charlotte Motor Speedway Road Course,11,25,13,1,31,13.44,5,124,119,45,36.29032258,3,67,61.46788991,4,3.669724771,109,87.06,running,,,,Team Penske,Ford,road course
Justin Haley,4172,10/5/2025,Cup,Charlotte Motor Speedway Road Course,21,9,25,6,32,17.77,-7,126,133,27,21.42857143,0,46,42.20183486,0,0,109,60.83,running,,,,Spire Motorsports,Chevrolet,road course
Zane Smith,4272,10/5/2025,Cup,Charlotte Motor Speedway Road Course,24,18,24,5,35,24.82,-13,127,140,5,3.937007874,2,6,5.504587156,0,0,109,50.03,running,,,,Front Row Motorsports,Ford,road course
Carson Hocevar,4326,10/5/2025,Cup,Charlotte Motor Speedway Road Course,27,35,29,14,36,29.66,0,108,108,5,4.62962963,1,4,3.703703704,0,0,108,38.02,running,,,,Spire Motorsports,Chevrolet,road course
Shane Van Gisbergen,4469,10/5/2025,Cup,Charlotte Motor Speedway Road Course,2,1,1,1,12,2.26,7,30,23,29,96.66666667,26,109,100,57,52.29357798,109,145.21,running,,,,Trackhouse Racing,Chevrolet,road course
Erik Jones,4059,10/5/2025,Cup,Charlotte Motor Speedway Road Course,37,27,31,11,37,26.95,10,147,137,1,0.680272109,1,2,1.851851852,0,0,108,39.35,running,,,,Legacy Motor Club,Toyota,road course
Bubba Wallace,4025,10/5/2025,Cup,Charlotte Motor Speedway Road Course,12,13,15,3,34,16.21,-24,114,138,39,34.21052632,1,56,51.37614679,0,0,109,71.35,running,,,,23XI Racing,Toyota,road course
Chase Elliott,4062,10/5/2025,Cup,Charlotte Motor Speedway Road Course,15,21,8,1,29,12.83,31,125,94,61,48.8,1,77,70.64220183,0,0,109,91.51,running,,,,Hendrick Motorsports,Chevrolet,road course
Ty Dillon,4013,10/5/2025,Cup,Charlotte Motor Speedway Road Course,16,26,27,10,34,23.11,9,150,141,10,6.666666667,0,14,12.96296296,0,0,108,56.5,running,,,,Kaulig Racing,Chevrolet,road course
Alex Bowman,4045,10/5/2025,Cup,Charlotte Motor Speedway Road Course,25,15,18,5,33,19.54,-32,114,146,12,10.52631579,1,28,25.68807339,0,0,109,66.01,running,,,,Hendrick Motorsports,Chevrolet,road course
Tyler Reddick,4065,10/5/2025,Cup,Charlotte Motor Speedway Road Course,1,20,10,1,30,10.38,-15,96,111,44,45.83333333,8,85,77.98165138,3,2.752293578,109,96.98,running,,,,23XI Racing,Toyota,road course
Ryan Preece,4070,10/5/2025,Cup,Charlotte Motor Speedway Road Course,29,8,6,3,29,11.94,22,98,76,46,46.93877551,0,76,69.72477064,0,0,109,91.5,running,,,,RFK Racing,Ford,road course
Christopher Bell,4153,10/5/2025,Cup,Charlotte Motor Speedway Road Course,7,3,3,1,18,5.1,9,60,51,52,86.66666667,8,107,98.16513761,0,0,109,117.11,running,,,,Joe Gibbs Racing,Toyota,road course
Denny Hamlin,1361,10/5/2025,Cup,Charlotte Motor Speedway Road Course,14,14,23,4,29,17.43,-9,110,119,29,26.36363636,0,42,38.53211009,0,0,109,62.67,running,,,,Joe Gibbs Racing,Toyota,road course
Josh Bilicki,4213,10/5/2025,Cup,Charlotte Motor Speedway Road Course,34,33,33,22,36,33.3,3,131,128,0,0,0,0,0,0,0,108,26.33,running,,,,Garage 66,Ford,road course
AJ Allmendinger,3774,10/5/2025,Cup,Charlotte Motor Speedway Road Course,9,6,9,1,27,8.17,-20,89,109,59,66.29213483,8,101,92.66055046,13,11.9266055,109,105.78,running,,,,Kaulig Racing,Chevrolet,road course
Austin Cindric,4180,10/5/2025,Cup,Charlotte Motor Speedway Road Course,19,37,37,8,37,34.05,-42,20,62,1,5,2,2,2.298850575,0,0,87,33.28,running,,,,Team Penske,Ford,road course
Cole Custer,4104,10/5/2025,Cup,Charlotte Motor Speedway Road Course,18,24,22,7,35,23.03,-17,144,161,10,6.944444444,3,18,16.51376147,0,0,109,61.21,running,,,,Haas Factory Team,Ford,road course
Ross Chastain,4001,10/5/2025,Cup,Charlotte Motor Speedway Road Course,10,22,21,3,30,13.28,32,122,90,52,42.62295082,1,76,69.72477064,0,0,109,74.35,running,,,,Trackhouse Racing,Chevrolet,road course
William Byron,4184,9/28/2025,Cup,Kansas Speedway,11,22,9,5,31,17.23,-4,93,97,37,39.78494624,0,137,50.18315018,0,0,273,72.83,running,,,,Hendrick Motorsports,Chevrolet,intermediate
Ryan Preece,4070,9/28/2025,Cup,Kansas Speedway,19,34,26,2,35,27.71,4,91,87,10,10.98901099,0,26,9.594095941,0,0,271,45.17,running,,,,RFK Racing,Ford,intermediate
Noah Gragson,4224,9/28/2025,Cup,Kansas Speedway,14,23,23,3,30,20.27,-10,108,118,20,18.51851852,0,42,15.38461538,0,0,273,60.33,running,,,,Front Row Motorsports,Ford,intermediate
Alex Bowman,4045,9/28/2025,Cup,Kansas Speedway,17,13,28,7,32,16.05,-9,89,98,51,57.30337079,0,203,74.90774908,0,0,271,69.83,running,,,,Hendrick Motorsports,Chevrolet,intermediate
Cole Custer,4104,9/28/2025,Cup,Kansas Speedway,27,31,20,3,37,28.34,-5,116,121,4,3.448275862,0,5,1.831501832,0,0,273,41.5,running,,,,Haas Factory Team,Ford,intermediate
Ross Chastain,4001,9/28/2025,Cup,Kansas Speedway,9,6,11,3,21,8.82,-8,83,91,64,77.10843373,1,269,98.53479853,0,0,273,90.58,running,,,,Trackhouse Racing,Chevrolet,intermediate
Ryan Blaney,4023,9/28/2025,Cup,Kansas Speedway,37,11,24,1,37,14.94,35,143,108,50,34.96503497,2,179,65.56776557,1,0.366300366,273,71.07,running,,,,Team Penske,Ford,intermediate
Michael McDowell,3832,9/28/2025,Cup,Kansas Speedway,21,29,14,6,37,27.3,13,110,97,9,8.181818182,0,6,2.197802198,0,0,273,51.33,running,,,,Spire Motorsports,Chevrolet,intermediate
Zane Smith,4272,9/28/2025,Cup,Kansas Speedway,28,14,31,7,28,14.8,2,96,94,41,42.70833333,3,163,61.27819549,0,0,266,76.74,accident,,,,Front Row Motorsports,Ford,intermediate
Shane Van Gisbergen,4469,9/28/2025,Cup,Kansas Speedway,24,20,10,6,37,24.01,9,111,102,18,16.21621622,1,65,23.80952381,0,0,273,65.58,running,,,,Trackhouse Racing,Chevrolet,intermediate
Ricky Stenhouse Jr.,3888,9/28/2025,Cup,Kansas Speedway,18,21,35,5,35,20.63,-14,91,105,37,40.65934066,1,86,36.44067797,0,0,236,58.42,running,,,,Hyak Motorsports,Chevrolet,intermediate
Erik Jones,4059,9/28/2025,Cup,Kansas Speedway,10,35,16,5,36,26.42,-8,91,99,9,9.89010989,2,36,13.18681319,0,0,273,61.83,running,,,,Legacy Motor Club,Toyota,intermediate
Tyler Reddick,4065,9/28/2025,Cup,Kansas Speedway,12,19,7,2,29,11.96,22,115,93,44,38.26086957,9,176,64.46886447,0,0,273,89.71,running,,,,23XI Racing,Toyota,intermediate
Todd Gilliland,4231,9/28/2025,Cup,Kansas Speedway,23,28,12,1,36,27.84,1,103,102,14,13.59223301,0,11,4.029304029,0,0,273,48,running,,,,Front Row Motorsports,Ford,intermediate
Josh Berry,4123,9/28/2025,Cup,Kansas Speedway,13,15,33,1,33,20.77,-25,112,137,25,22.32142857,9,41,15.41353383,1,0.37593985,266,66.32,accident,,,,Wood Brothers Racing,Ford,intermediate
AJ Allmendinger,3774,9/28/2025,Cup,Kansas Speedway,20,12,36,5,37,21.42,-2,87,89,21,24.13793103,1,116,53.7037037,0,0,216,68.09,accident,,,,Kaulig Racing,Chevrolet,intermediate
Austin Dillon,3873,9/28/2025,Cup,Kansas Speedway,16,32,27,6,37,29.78,-19,87,106,9,10.34482759,0,5,1.84501845,0,0,271,33.5,running,,,,Richard Childress Racing,Chevrolet,intermediate
Cody Ware,4125,9/28/2025,Cup,Kansas Speedway,34,37,37,8,34,35.08,-7,38,45,7,18.42105263,0,12,23.07692308,0,0,52,24.17,accident,,,,Rick Ware Racing,Ford,intermediate
Ty Gibbs,4368,9/28/2025,Cup,Kansas Speedway,8,17,25,2,32,15.3,12,106,94,35,33.01886792,2,160,58.82352941,0,0,272,75.33,running,,,,Joe Gibbs Racing,Toyota,intermediate
Brad Keselowski,1816,9/28/2025,Cup,Kansas Speedway,31,27,8,1,33,24.85,9,121,112,25,20.66115702,0,53,19.41391941,5,1.831501832,273,62.07,running,,,,RFK Racing,Ford,intermediate
Justin Haley,4172,9/28/2025,Cup,Kansas Speedway,22,16,18,11,35,19.76,-2,123,125,7,5.691056911,0,20,7.326007326,0,0,273,60.17,running,,,,Spire Motorsports,Chevrolet,intermediate
Carson Hocevar,4326,9/28/2025,Cup,Kansas Speedway,6,10,29,5,33,12.1,-2,96,98,49,51.04166667,1,211,78.43866171,0,0,269,77.91,running,,,,Spire Motorsports,Chevrolet,intermediate
Ty Dillon,4013,9/28/2025,Cup,Kansas Speedway,33,25,13,10,37,24.82,0,102,102,6,5.882352941,0,14,5.128205128,0,0,273,51.33,running,,,,Kaulig Racing,Chevrolet,intermediate
Kyle Larson,4030,9/28/2025,Cup,Kansas Speedway,3,3,6,1,20,4.46,-4,66,70,48,72.72727273,24,272,99.63369963,1,0.366300366,273,111.56,running,,,,Hendrick Motorsports,Chevrolet,intermediate
Chase Elliott,4062,9/28/2025,Cup,Kansas Speedway,4,2,1,1,21,4.21,10,80,70,49,61.25,13,265,97.06959707,24,8.791208791,273,121.25,running,,,,Hendrick Motorsports,Chevrolet,intermediate
Bubba Wallace,4025,9/28/2025,Cup,Kansas Speedway,7,5,5,1,35,8.01,2,111,109,58,52.25225225,11,241,88.27838828,13,4.761904762,273,100.02,running,,,,23XI Racing,Toyota,intermediate
Austin Cindric,4180,9/28/2025,Cup,Kansas Speedway,26,18,30,13,36,22.83,13,106,93,5,4.716981132,1,4,1.486988848,0,0,269,47.08,running,,,,Team Penske,Ford,intermediate
Joey Logano,3859,9/28/2025,Cup,Kansas Speedway,35,8,21,2,35,14.53,-8,96,104,36,37.5,1,166,60.80586081,0,0,273,73.08,running,,,,Team Penske,Ford,intermediate
Kyle Busch,454,9/28/2025,Cup,Kansas Speedway,29,24,19,1,37,24.65,3,121,118,3,2.479338843,1,8,2.93040293,0,0,273,50.75,running,,,,Richard Childress Racing,Chevrolet,intermediate
Denny Hamlin,1361,9/28/2025,Cup,Kansas Speedway,2,1,2,1,11,1.89,11,46,35,34,73.91304348,60,273,100,159,58.24175824,273,142.38,running,,,,Joe Gibbs Racing,Toyota,intermediate
John Hunter Nemechek,4092,9/28/2025,Cup,Kansas Speedway,25,26,32,1,35,22.52,8,121,113,10,8.26446281,0,11,4.135338346,1,0.37593985,266,53.58,accident,,,,Legacy Motor Club,Toyota,intermediate
Daniel Suarez,4113,9/28/2025,Cup,Kansas Speedway,30,33,17,1,35,27.24,-4,131,135,12,9.160305344,6,14,5.128205128,6,2.197802198,273,51.62,running,,,,Trackhouse Racing,Chevrolet,intermediate
Christopher Bell,4153,9/28/2025,Cup,Kansas Speedway,5,4,3,1,22,3.31,-2,59,61,40,67.79661017,41,271,99.26739927,43,15.75091575,273,122.69,running,,,,Joe Gibbs Racing,Toyota,intermediate
Chris Buescher,3989,9/28/2025,Cup,Kansas Speedway,15,9,15,4,23,10.1,0,79,79,50,63.29113924,14,253,92.67399267,0,0,273,90.11,running,,,,RFK Racing,Ford,intermediate
JJ Yeley,3669,9/28/2025,Cup,Kansas Speedway,36,36,34,12,36,34.6,2,42,40,6,14.28571429,0,6,2.298850575,0,0,261,25.5,running,,,,NY Racing Team,Chevrolet,intermediate
Riley Herbst,4269,9/28/2025,Cup,Kansas Speedway,32,30,22,4,34,29.07,-9,105,114,6,5.714285714,0,3,1.098901099,0,0,273,42,running,,,,23XI Racing,Toyota,intermediate
Chase Briscoe,4228,9/28/2025,Cup,Kansas Speedway,1,7,4,1,21,5.19,0,80,80,59,73.75,11,272,99.63369963,19,6.95970696,273,108.62,running,,,,Joe Gibbs Racing,Toyota,intermediate
Austin Dillon,3873,9/21/2025,Cup,New Hampshire Motor Speedway,28,26,13,28,28,21.09,-4,107,111,5,4.672897196,1,50,16.61129568,0,0,301,63.9,running,,,,Richard Childress Racing,Chevrolet,short intermediate
William Byron,4184,9/21/2025,Cup,New Hampshire Motor Speedway,5,21,3,5,5,4.48,1,38,37,27,71.05263158,10,293,97.34219269,0,0,301,115.2,running,,,,Hendrick Motorsports,Chevrolet,short intermediate
Michael McDowell,3832,9/21/2025,Cup,New Hampshire Motor Speedway,11,4,8,11,11,10.62,2,75,73,59,78.66666667,4,298,99.00332226,0,0,301,89.11,running,,,,Spire Motorsports,Chevrolet,short intermediate
Cody Ware,4125,9/21/2025,Cup,New Hampshire Motor Speedway,35,20,31,35,35,31.84,-2,14,16,0,0,1,4,1.351351351,2,0.675675676,296,29.07,running,,,,Rick Ware Racing,Ford,short intermediate
Erik Jones,4059,9/21/2025,Cup,New Hampshire Motor Speedway,26,18,28,26,26,28.47,-17,75,92,5,6.666666667,0,4,1.333333333,0,0,300,36.5,running,,,,Legacy Motor Club,Toyota,short intermediate
Noah Gragson,4224,9/21/2025,Cup,New Hampshire Motor Speedway,33,27,16,33,33,18.92,34,130,96,34,26.15384615,2,75,24.91694352,0,0,301,64.81,running,,,,Front Row Motorsports,Ford,short intermediate
Josh Berry,4123,9/21/2025,Cup,New Hampshire Motor Speedway,3,8,2,3,3,8.36,26,78,52,47,60.25641026,51,250,83.05647841,10,3.322259136,301,111.29,running,,,,Wood Brothers Racing,Ford,short intermediate
John Hunter Nemechek,4092,9/21/2025,Cup,New Hampshire Motor Speedway,29,32,34,29,29,31.55,2,61,59,0,0,0,0,0,0,0,146,26.83,accident,,,,Legacy Motor Club,Toyota,short intermediate
Todd Gilliland,4231,9/21/2025,Cup,New Hampshire Motor Speedway,36,15,19,36,36,24.82,10,99,89,4,4.04040404,0,7,2.325581395,0,0,301,51.83,running,,,,Front Row Motorsports,Ford,short intermediate
Carson Hocevar,4326,9/21/2025,Cup,New Hampshire Motor Speedway,6,25,11,6,6,7.11,7,77,70,54,70.12987013,7,290,96.34551495,0,0,301,98.99,running,,,,Spire Motorsports,Chevrolet,short intermediate
Cole Custer,4104,9/21/2025,Cup,New Hampshire Motor Speedway,31,19,24,31,31,27.53,-11,92,103,6,6.52173913,0,4,1.328903654,0,0,301,43.33,running,,,,Haas Factory Team,Ford,short intermediate
Ryan Blaney,4023,9/21/2025,Cup,New Hampshire Motor Speedway,2,2,1,2,2,3.44,20,82,62,64,78.04878049,85,296,98.33887043,116,38.53820598,301,138.31,running,,,,Team Penske,Ford,short intermediate
Alex Bowman,4045,9/21/2025,Cup,New Hampshire Motor Speedway,7,5,15,7,7,10.33,-7,69,76,48,69.56521739,0,292,97.00996678,0,0,301,85,running,,,,Hendrick Motorsports,Chevrolet,short intermediate
Denny Hamlin,1361,9/21/2025,Cup,New Hampshire Motor Speedway,9,6,12,9,9,9.92,-12,82,94,68,82.92682927,2,298,99.00332226,0,0,301,91.14,running,,,,Joe Gibbs Racing,Toyota,short intermediate
Kyle Busch,454,9/21/2025,Cup,New Hampshire Motor Speedway,24,31,30,24,24,31.91,-6,28,34,0,0,0,0,0,0,0,297,29,running,,,,Richard Childress Racing,Chevrolet,short intermediate
Chase Briscoe,4228,9/21/2025,Cup,New Hampshire Motor Speedway,18,3,10,18,18,12.85,11,97,86,48,49.48453608,3,171,56.81063123,19,6.312292359,301,81.74,running,,,,Joe Gibbs Racing,Toyota,short intermediate
Austin Cindric,4180,9/21/2025,Cup,New Hampshire Motor Speedway,22,14,17,22,22,17.61,-11,128,139,17,13.28125,1,68,22.59136213,0,0,301,67.4,running,,,,Team Penske,Ford,short intermediate
Chris Buescher,3989,9/21/2025,Cup,New Hampshire Motor Speedway,15,9,18,15,15,18.6,-27,84,111,17,20.23809524,2,52,17.27574751,0,0,301,63.47,running,,,,RFK Racing,Ford,short intermediate
