driver,team,race_id,year,finish,momentum,finish_baseline,finish_track,start_baseline,start_track,mid_baseline,mid_track,best_baseline,best_track,worst_baseline,worst_track,avg_baseline,avg_track,green_flag_passing_diff_baseline,green_flag_passing_diff_track,green_flag_passes_baseline,green_flag_passes_track,pct_quality_passes_baseline,pct_quality_passes_track,fastest_lap_baseline,fastest_lap_track,pct_top_15_laps_baseline,pct_top_15_laps_track,pct_laps_led_baseline,pct_laps_led_track,rating_baseline,rating_track
Todd Gilliland,Front Row Motorsports,63,2023,25,47.93,22.266666666666666,25.11111111111111,26.4,30.555555555555557,23.116666666666667,25.77777777777778,9.05,9.555555555555555,33.416666666666664,34.333333333333336,23.718166666666665,26.19222222222222,-6.233333333333333,-22.22222222222222,102.51666666666667,81.66666666666667,14.797093872201284,4.356979375916634,1.6166666666666667,0.4444444444444444,15.874320811536624,4.2013614299271085,0.3890086806959642,0.0333667000333667,52.28216666666666,41.635555555555555
Todd Gilliland,Front Row Motorsports,64,2023,16,47.832499999999996,22.311475409836067,20.4,26.491803278688526,17.7,23.16393442622951,19.7,8.950819672131148,5.9,33.442622950819676,30.1,23.760655737704916,20.163000000000004,-6.213114754098361,-2.3,102.80327868852459,86.2,14.773097797793612,21.23104835013629,1.6229508196721312,3.4,15.853540824020182,21.008617844481194,0.38263148920914514,0.0,52.14098360655738,60.81
Todd Gilliland,Front Row Motorsports,66,2023,13,45.68,22.20967741935484,21.272727272727273,26.548387096774192,26.272727272727273,23.032258064516128,19.545454545454547,8.903225806451612,5.181818181818182,33.38709677419355,33.90909090909091,23.680161290322577,20.259090909090908,-6.306451612903226,0.09090909090909091,102.08064516129032,231.54545454545453,14.75729143731752,35.87693969047868,1.7096774193548387,3.727272727272727,15.743290747374695,34.407126876784936,0.3764600135767396,0.048355899419729204,52.27467741935484,62.92727272727273
Todd Gilliland,Front Row Motorsports,68,2023,27,55.525,22.063492063492063,25.1,26.396825396825395,30.7,22.746031746031747,25.8,8.777777777777779,8.9,33.44444444444444,34.4,23.613015873015872,26.203999999999997,-6.0476190476190474,-20.5,110.87301587301587,85.5,14.86664143773176,5.2546147716583045,1.7777777777777777,0.6,15.856450266075603,5.241899444237768,0.37048445780568023,0.03003003003003003,52.67952380952381,41.839
Todd Gilliland,Front Row Motorsports,69,2023,25,54.177499999999995,22.140625,25.272727272727273,26.4375,30.545454545454547,22.875,26.272727272727273,8.6875,8.363636363636363,33.46875,34.45454545454545,23.7053125,26.50545454545454,-6.1875,-20.0,110.453125,85.36363636363636,14.727356117648151,5.318048060814909,1.75,0.5454545454545454,15.638063531420054,4.936244880954363,0.3646956381524665,0.0273000273000273,52.400625000000005,41.201818181818176
Todd Gilliland,Front Row Motorsports,70,2023,10,52.19500000000001,22.184615384615384,20.0,26.523076923076925,18.818181818181817,23.015384615384615,19.272727272727273,8.923076923076923,5.909090909090909,33.50769230769231,30.09090909090909,23.802000000000003,20.03636363636364,-6.076923076923077,-3.1818181818181817,109.58461538461539,83.63636363636364,14.500781408145873,20.554871540876253,1.7384615384615385,3.727272727272727,15.397477938628976,19.918564956073812,0.3590849360270439,0.0,52.14430769230769,60.775454545454544
Todd Gilliland,Front Row Motorsports,71,2023,30,56.6575,22.0,23.071428571428573,26.37878787878788,28.857142857142858,22.78787878787879,27.5,8.833333333333334,13.428571428571429,33.31818181818182,33.07142857142857,23.64166666666667,26.606428571428573,-6.090909090909091,-8.857142857142858,108.68181818181819,58.357142857142854,15.22046653832548,4.048946211962917,1.7575757575757576,0.7142857142857143,16.230849485013383,3.1325404809887383,0.3536442551781493,0.0,52.540303030303036,44.355000000000004
Todd Gilliland,Front Row Motorsports,72,2024,35,47.004999999999995,22.119402985074625,20.583333333333332,26.19402985074627,25.5,22.850746268656717,18.333333333333332,8.746268656716419,4.833333333333333,33.28358208955224,34.166666666666664,23.692238805970153,20.191666666666666,-6.223880597014926,0.9166666666666666,108.01492537313433,266.9166666666667,14.993295395962413,34.69105650489001,1.7313432835820894,3.9166666666666665,16.003088653684827,33.44589467251385,0.3483659827128038,0.044326241134751775,52.34074626865672,64.165
Todd Gilliland,Front Row Motorsports,73,2024,26,57.3525,22.308823529411764,21.692307692307693,26.264705882352942,25.923076923076923,22.529411764705884,17.0,8.632352941176471,4.538461538461538,33.294117647058826,34.15384615384615,23.59294117647059,19.941538461538464,-6.264705882352941,0.15384615384615385,112.91176470588235,280.3076923076923,15.506432541833446,35.859946105682525,1.75,3.8461538461538463,16.47609528035146,34.57832887209092,0.46643359106996846,0.6852983265090017,52.691911764705885,65.0923076923077
Todd Gilliland,Front Row Motorsports,74,2024,24,71.375,22.36231884057971,25.25,25.942028985507246,30.666666666666668,22.608695652173914,26.75,8.521739130434783,9.666666666666666,33.2463768115942,34.583333333333336,23.37449275362319,26.79583333333333,-6.695652173913044,-18.25,114.28985507246377,82.75,16.298981457024265,4.874877389080333,1.855072463768116,0.5833333333333334,17.409186290781147,4.524891140874833,0.7880251332283746,0.025025025025025027,53.25913043478261,40.74666666666666
Todd Gilliland,Front Row Motorsports,75,2024,17,63.7625,22.385714285714286,23.533333333333335,26.014285714285716,27.866666666666667,22.557142857142857,27.466666666666665,8.428571428571429,12.733333333333333,33.27142857142857,32.93333333333333,23.393428571428576,26.634666666666664,-6.5285714285714285,-9.266666666666667,114.25714285714285,58.733333333333334,16.18093478314841,3.779016464498723,1.8285714285714285,0.6666666666666666,17.197936813004873,2.988429367989489,0.7767676313251122,0.0,53.18157142857143,44.00933333333333
Todd Gilliland,Front Row Motorsports,76,2024,26,70.13,22.309859154929576,19.166666666666668,26.056338028169016,18.666666666666668,22.309859154929576,18.333333333333332,8.32394366197183,5.666666666666667,33.25352112676056,29.333333333333332,23.310845070422538,19.468333333333337,-6.577464788732394,-3.5,114.08450704225352,80.83333333333333,16.284434458944993,24.00863224580323,1.8169014084507042,3.6666666666666665,17.60576652203081,24.12535120973433,0.8290269532385541,0.0,53.342957746478874,62.23416666666666
Todd Gilliland,Front Row Motorsports,77,2024,27,64.47500000000001,22.36111111111111,21.4,26.02777777777778,25.4,22.180555555555557,22.9,8.26388888888889,9.1,33.27777777777778,34.9,23.25375,23.887,-6.736111111111111,0.5,113.98611111111111,70.3,16.369788237877092,12.466988811536776,1.875,0.8,17.79998555954899,22.22376418015953,0.8175126899991297,2.2508305647840534,53.34652777777777,58.028
Todd Gilliland,Front Row Motorsports,78,2024,21,55.8925,22.424657534246574,19.692307692307693,26.027397260273972,19.076923076923077,22.21917808219178,17.923076923076923,8.205479452054794,5.538461538461538,33.24657534246575,29.76923076923077,23.21835616438356,19.44769230769231,-6.47945205479452,-4.615384615384615,113.64383561643835,82.84615384615384,16.31485347519107,23.88719180705345,1.8493150684931507,3.8461538461538463,17.777745628435103,24.699519364627072,0.8063138860265389,0.0,53.403424657534245,61.57
Todd Gilliland,Front Row Motorsports,79,2024,13,62.572500000000005,22.405405405405407,19.785714285714285,25.756756756756758,18.142857142857142,22.2027027027027,18.142857142857142,8.121621621621621,5.285714285714286,33.25675675675676,30.071428571428573,23.138918918918918,19.29714285714286,-6.6891891891891895,-5.857142857142857,113.28378378378379,83.14285714285714,16.498234610273144,24.315610783068514,1.837837837837838,3.642857142857143,18.032226587636476,25.55022059639204,0.7954177524315856,0.0,53.689189189189186,62.497142857142855
Todd Gilliland,Front Row Motorsports,80,2024,31,66.3825,22.28,25.153846153846153,25.626666666666665,30.692307692307693,22.066666666666666,26.153846153846153,8.053333333333333,9.076923076923077,33.16,34.61538461538461,23.01533333333333,26.63461538461538,-6.48,-16.46153846153846,112.74666666666667,85.0,16.844468194464937,5.118018688821407,1.92,0.5384615384615384,18.49541135766799,4.37849357976461,0.7848121823991645,0.0231000231000231,54.0384,41.29153846153846
Todd Gilliland,Front Row Motorsports,81,2024,8,66.3575,22.394736842105264,22.0,25.657894736842106,24.357142857142858,21.842105263157894,17.785714285714285,7.9605263157894735,4.285714285714286,33.1578947368421,33.857142857142854,22.963684210526313,19.125714285714285,-6.5394736842105265,-2.4285714285714284,112.86842105263158,275.14285714285717,16.91402976481387,38.312257647419486,1.894736842105263,4.214285714285714,18.70494923263384,37.884117881227276,0.7887877658115325,2.2546520174726443,54.03131578947369,67.00214285714286
Todd Gilliland,Front Row Motorsports,82,2024,31,79.4225,22.207792207792206,23.125,25.363636363636363,27.9375,21.636363636363637,26.0625,7.87012987012987,12.0,33.12987012987013,32.875,22.838051948051945,26.065624999999997,-6.467532467532467,-9.3125,118.41558441558442,61.4375,17.478397824626292,5.013416170761671,1.922077922077922,0.6875,19.29789407542638,5.68626791710553,0.7785437688529412,0.28044871794871795,54.75506493506494,45.29875
Todd Gilliland,Front Row Motorsports,83,2024,14,68.0775,22.32051282051282,25.571428571428573,25.423076923076923,30.5,21.82051282051282,24.642857142857142,8.102564102564102,8.5,33.17948717948718,34.5,22.98628205128205,26.09571428571428,-6.269230769230769,-16.071428571428573,117.14102564102564,87.64285714285714,17.254315801233645,6.333242178261564,1.8974358974358974,0.5,19.05048517702348,6.524336170858029,0.7685624384830317,0.09908977300281648,54.42705128205129,42.16357142857142
Todd Gilliland,Front Row Motorsports,84,2024,15,65.8725,22.21518987341772,23.58823529411765,25.417721518987342,28.058823529411764,21.835443037974684,26.647058823529413,8.012658227848101,12.823529411764707,33.22784810126582,33.11764705882353,22.950759493670883,26.555882352941172,-6.012658227848101,-8.235294117647058,117.0,58.94117647058823,17.119498811154738,4.718509337187455,1.9367088607594938,0.6470588235294118,19.12579549123837,5.351781569040499,0.777726677406447,0.26395173453996984,54.63759493670887,44.349999999999994
