driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
William Byron,4184,9/18/2022,Cup,Bristol Motor Speedway,16,7,3,2,23,9.26,9,89,80,69,77.52808988764045,7,424,84.8,0,0,500,99.29,running,9,7,,Hendrick Motorsports,Chevrolet,short track
Alex Bowman,4045,9/25/2022,Cup,Texas Motor Speedway,17,33,29,8,34,26.32,6,22,16,15,68.18181818181819,1,53,16.109422492401215,0,0,329,63.75,running,34,31,,Hendrick Motorsports,Chevrolet,intermediate
Aric Almirola,40,9/25/2022,Cup,Texas Motor Speedway,25,20,24,7,31,21.28,-20,98,118,13,13.26530612244898,0,41,12.275449101796408,0,0,334,47.17,running,24,21,,Stewart-Haas Racing,Ford,intermediate
Austin Cindric,4180,9/25/2022,Cup,Texas Motor Speedway,11,17,15,5,32,17.22,25,129,104,45,34.883720930232556,4,141,42.21556886227545,0,0,334,70.15,running,9,7,,Team Penske,Ford,intermediate
Austin Dillon,3873,9/25/2022,Cup,Texas Motor Speedway,7,8,17,1,27,12.06,-22,76,98,50,65.78947368421052,3,230,68.86227545,3,0.8982035928143712,334,76.9,running,15,6,,Richard Childress Racing,Chevrolet,intermediate
BJ McLeod,3973,9/25/2022,Cup,Texas Motor Speedway,34,31,26,1,36,29.77,-7,12,19,0,0,0,5,1.5015015015015014,1,0.3003003003003003,333,32.5,running,33,30,,Live Fast Motorsports,Ford,intermediate
Brad Keselowski,1816,9/25/2022,Cup,Texas Motor Speedway,1,12,8,1,33,12.56,49,133,84,75,56.390977443609025,19,211,63.17365269461078,31,9.281437125748504,334,93.58,running,8,4,,RFK Racing,Ford,intermediate
Bubba Wallace,4025,9/25/2022,Cup,Texas Motor Speedway,19,7,25,3,36,22.24,-20,78,98,19,24.358974358974358,10,77,23.05389221556886,0,0,334,50.79,running,19,28,,23XI Racing,Toyota,intermediate
Chase Briscoe,4228,9/25/2022,Cup,Texas Motor Speedway,30,26,5,3,32,19.54,-39,76,115,13,17.105263157894736,0,107,32.035928143712574,0,0,334,67,running,27,25,,Stewart-Haas Racing,Ford,intermediate
Chase Elliott,4062,9/25/2022,Cup,Texas Motor Speedway,6,1,32,1,14,17,-6,23,29,23,100,12,184,100,44,23.91304347826087,184,106.81,accident,13,32,,Hendrick Motorsports,Chevrolet,intermediate
Chris Buescher,3989,9/25/2022,Cup,Texas Motor Speedway,13,16,30,3,31,17.95,12,72,60,41,56.94444444444444,6,147,54.44444444444444,0,0,270,60.42,accident,28,19,,RFK Racing,Ford,intermediate
Christopher Bell,4153,9/25/2022,Cup,Texas Motor Speedway,22,34,34,6,33,26.43,23,62,39,30,48.38709677419355,0,74,54.411764705882355,0,0,136,48.5,dvp,21,34,,Joe Gibbs Racing,Toyota,intermediate
Cody Ware,4125,9/25/2022,Cup,Texas Motor Speedway,36,30,33,19,36,32.56,-9,13,22,0,0,0,0,0,0,0,166,24.83,accident,31,33,,Rick Ware Racing,Ford,intermediate
Cole Custer,4104,9/25/2022,Cup,Texas Motor Speedway,24,35,35,20,27,32.24,-5,26,31,0,0,0,0,0,0,0,77,30,accident,35,35,,Stewart-Haas Racing,Ford,intermediate
Corey LaJoie,4096,9/25/2022,Cup,Texas Motor Speedway,29,25,14,10,33,22.89,-25,125,150,26,20.8,1,57,17.065868263473053,0,0,334,51.41,running,25,18,,Spire Motorsports,Chevrolet,intermediate
Daniel Suarez,4113,9/25/2022,Cup,Texas Motor Speedway,10,11,12,1,29,11.96,-10,69,79,49,71.01449275362319,1,262,78.44311377245509,1,0.2994011976047904,334,80.24,running,4,5,,Trackhouse Racing,Chevrolet,intermediate
Denny Hamlin,1361,9/25/2022,Cup,Texas Motor Speedway,8,10,10,1,29,10.94,26,117,91,56,47.863247863247864,9,236,70.65868263473054,2,0.5988023952095808,334,93.03,running,2,11,,Joe Gibbs Racing,Toyota,intermediate
Erik Jones,4059,9/25/2022,Cup,Texas Motor Speedway,27,5,6,1,29,11.8,33,109,76,76,69.72477064220183,14,236,70.65868263473054,1,0.2994011976047904,334,91.67,running,16,12,,Petty GMS Motorsports,Chevrolet,intermediate
Garrett Smithley,4142,9/25/2022,Cup,Texas Motor Speedway,33,29,23,4,36,29.12,-11,18,29,0,0,0,5,1.4970059880239521,0,0,334,36.83,running,32,29,,Rick Ware Racing,Ford,intermediate
Harrison Burton,4217,9/25/2022,Cup,Texas Motor Speedway,20,32,18,1,32,18.23,-21,99,120,56,56.56565656565657,3,141,42.21556886227545,15,4.491017964071856,334,65.92,running,12,15,,Wood Brothers Racing,Ford,intermediate
Joey Logano,3859,9/25/2022,Cup,Texas Motor Speedway,2,18,2,1,27,9.35,20,94,74,52,55.319148936170215,5,241,72.15568862,15,4.491017964071856,334,111.61,running,3,8,,Team Penske,Ford,intermediate
Justin Haley,4172,9/25/2022,Cup,Texas Motor Speedway,31,23,3,3,33,17.67,16,119,103,23,19.327731092436974,3,120,35.92814371257485,0,0,334,75.4,running,29,20,,Kaulig Racing,Chevrolet,intermediate
Kevin Harvick,1416,9/25/2022,Cup,Texas Motor Speedway,23,14,19,1,29,15.64,4,88,84,43,48.86363636363637,0,170,50.89820359281437,9,2.694610778443114,334,67.65,running,11,17,,Stewart-Haas Racing,Ford,intermediate
Kyle Busch,454,9/25/2022,Cup,Texas Motor Speedway,18,36,36,4,20,32.81,10,15,5,9,60,0,22,45.833333333333336,0,0,48,33,accident,36,36,,Joe Gibbs Racing,Toyota,intermediate
Kyle Larson,4030,9/25/2022,Cup,Texas Motor Speedway,9,4,9,1,30,10.39,51,107,56,58,54.205607476635514,24,259,77.54491017964072,19,5.688622754491018,334,101.25,running,1,13,,Hendrick Motorsports,Chevrolet,intermediate
Landon Cassill,3808,9/25/2022,Cup,Texas Motor Speedway,35,28,22,16,35,26.38,-34,59,93,0,0,0,0,0,0,0,334,39.33,running,26,27,,Spire Motorsports,Chevrolet,intermediate
Martin Truex Jr.,3368,9/25/2022,Cup,Texas Motor Speedway,15,6,31,1,31,15.11,53,119,66,64,53.78151260504202,15,206,77.15355805243446,15,5.617977528089888,267,75.13,accident,17,9,,Joe Gibbs Racing,Toyota,intermediate
Michael McDowell,3832,9/25/2022,Cup,Texas Motor Speedway,5,15,11,1,30,10.15,-2,87,89,66,75.86206896551724,4,289,86.52694610778443,12,3.592814371257485,334,96.13,running,10,10,,Front Row Motorsports,Ford,intermediate
Noah Gragson,4224,9/25/2022,Cup,Texas Motor Speedway,26,13,21,6,31,17.68,-11,119,130,42,35.294117647058826,1,153,45.808383233532936,0,0,334,58.41,running,18,22,,Kaulig Racing,Chevrolet,intermediate
Ricky Stenhouse Jr.,3888,9/25/2022,Cup,Texas Motor Speedway,21,19,27,1,33,17.81,-7,103,110,12,11.650485436893204,3,88,26.426426426426428,23,6.906906906906907,333,52.67,running,7,14,,JTG Daugherty Racing,Chevrolet,intermediate
Ross Chastain,4001,9/25/2022,Cup,Texas Motor Speedway,12,2,13,1,27,10.04,30,94,64,54,57.44680851,7,269,80.53892215568862,1,0.2994011976047904,334,89.55,running,5,2,,Trackhouse Racing,Chevrolet,intermediate
Ryan Blaney,4023,9/25/2022,Cup,Texas Motor Speedway,14,3,4,1,22,10.03,23,87,64,59,67.81609195,18,273,81.73652694610779,29,8.682634730538922,334,104.68,running,20,1,,Team Penske,Ford,intermediate
Todd Gilliland,4231,9/25/2022,Cup,Texas Motor Speedway,28,27,28,1,33,23.73,-77,84,161,7,8.333333333333334,2,54,16.216216216216218,1,0.3003003003003003,333,41.57,running,30,23,,Front Row Motorsports,Ford,intermediate
Ty Dillon,4013,9/25/2022,Cup,Texas Motor Speedway,32,21,16,9,32,19.27,-23,107,130,24,22.429906542056074,1,65,19.461077844311376,0,0,334,59.24,running,22,24,,Petty GMS Motorsports,Chevrolet,intermediate
Ty Gibbs,4368,9/25/2022,Cup,Texas Motor Speedway,16,24,20,11,31,21.7,-45,94,139,9,9.574468085106384,0,23,6.886227545,0,0,334,48.83,running,23,26,,23XI Racing,Toyota,intermediate
Tyler Reddick,4065,9/25/2022,Cup,Texas Motor Speedway,4,22,1,1,33,9.25,-11,86,97,55,63.95348837209303,38,255,76.34730538922156,70,20.95808383233533,334,130.06,running,14,16,,Richard Childress Racing,Chevrolet,intermediate
William Byron,4184,9/25/2022,Cup,Texas Motor Speedway,3,9,7,1,27,6.67,29,94,65,74,78.72340425531915,21,316,94.61077844311377,42,12.574850299401197,334,116.95,running,6,3,,Hendrick Motorsports,Chevrolet,intermediate
Aric Almirola,40,10/2/2022,Cup,Talladega Superspeedway,4,1,14,1,27,9.28,-11,331,342,237,71.60120846,4,141,75,36,19.148936170212767,188,99.89,running,13,21,,Stewart-Haas Racing,Ford,superspeedway
Austin Cindric,4180,10/2/2022,Cup,Talladega Superspeedway,17,10,9,4,37,17.78,32,376,344,185,49.202127659574465,5,87,46.276595744680854,0,0,188,70.72,running,4,29,,Team Penske,Ford,superspeedway
Austin Dillon,3873,10/2/2022,Cup,Talladega Superspeedway,20,29,13,2,34,24.37,11,249,238,38,15.261044176706827,8,15,7.9787234042553195,0,0,188,58.22,running,30,26,,Richard Childress Racing,Chevrolet,superspeedway
BJ McLeod,3973,10/2/2022,Cup,Talladega Superspeedway,35,34,33,2,37,32.11,-12,43,55,0,0,3,2,1.098901098901099,0,0,182,27.51,running,34,34,,Live Fast Motorsports,Ford,superspeedway
Brad Keselowski,1816,10/2/2022,Cup,Talladega Superspeedway,18,16,24,1,36,20.46,-37,213,250,121,56.80751174,5,67,35.638297872340424,0,0,188,54.73,running,27,12,,RFK Racing,Ford,superspeedway
Bubba Wallace,4025,10/2/2022,Cup,Talladega Superspeedway,27,24,16,7,35,21.08,33,373,340,78,20.91152815013405,12,33,17.55319149,0,0,188,70.17,running,18,19,,23XI Racing,Toyota,superspeedway
Chase Briscoe,4228,10/2/2022,Cup,Talladega Superspeedway,5,31,10,4,31,17.71,-3,356,359,159,44.662921348314605,3,82,43.61702127659574,0,0,188,72.17,running,19,10,,Stewart-Haas Racing,Ford,superspeedway
Chase Elliott,4062,10/2/2022,Cup,Talladega Superspeedway,16,11,1,1,21,7.89,8,390,382,352,90.25641025641026,1,179,95.21276596,10,5.319148936170213,188,116.72,running,3,1,,Hendrick Motorsports,Chevrolet,superspeedway
Chris Buescher,3989,10/2/2022,Cup,Talladega Superspeedway,23,18,25,1,37,21.01,-32,250,282,159,63.6,4,67,35.638297872340424,1,0.5319148936170213,188,56.55,running,32,8,,RFK Racing,Ford,superspeedway
Christopher Bell,4153,10/2/2022,Cup,Talladega Superspeedway,1,19,17,1,32,16.26,-24,306,330,170,55.55555555555556,0,92,48.93617021276596,0,0,188,69.5,running,20,30,,Joe Gibbs Racing,Toyota,superspeedway
Cody Ware,4125,10/2/2022,Cup,Talladega Superspeedway,37,33,32,4,37,31.32,-18,56,74,0,0,1,2,1.0869565217391304,0,0,184,29.78,running,28,33,,Rick Ware Racing,Ford,superspeedway
Cole Custer,4104,10/2/2022,Cup,Talladega Superspeedway,28,9,21,1,29,13.69,0,404,404,244,60.396039603960396,6,120,63.829787234042556,2,1.0638297872340425,188,83.56,running,15,14,,Stewart-Haas Racing,Ford,superspeedway
Corey LaJoie,4096,10/2/2022,Cup,Talladega Superspeedway,32,35,35,1,33,32.03,1,64,63,0,0,0,3,6.818181818181818,1,2.272727272727273,44,33.17,accident,35,35,,Spire Motorsports,Chevrolet,superspeedway
Daniel Hemric,4093,10/2/2022,Cup,Talladega Superspeedway,13,14,34,6,34,17.86,-5,384,389,157,40.885416666666664,3,68,37.77777777777778,0,0,180,61.17,electrical,24,9,,Kaulig Racing,Chevrolet,superspeedway
Daniel Suarez,4113,10/2/2022,Cup,Talladega Superspeedway,14,25,8,1,30,12.91,5,306,301,209,68.30065359477125,4,116,61.702127659574465,2,1.0638297872340425,188,88.17,running,14,4,,Trackhouse Racing,Chevrolet,superspeedway
Denny Hamlin,1361,10/2/2022,Cup,Talladega Superspeedway,3,30,5,1,33,12.93,-4,315,319,252,80,2,129,68.61702127659575,20,10.638297872340425,188,87.11,running,2,24,,Joe Gibbs Racing,Toyota,superspeedway
Erik Jones,4059,10/2/2022,Cup,Talladega Superspeedway,12,5,6,1,25,7.22,18,366,348,294,80.32786885245902,2,163,86.70212765957447,23,12.23404255319149,188,113.33,running,10,5,,Petty GMS Motorsports,Chevrolet,superspeedway
Harrison Burton,4217,10/2/2022,Cup,Talladega Superspeedway,15,36,36,9,25,33.39,-11,38,49,20,52.63157894736842,0,15,65.21739130434783,0,0,23,31,accident,36,36,,Wood Brothers Racing,Ford,superspeedway
JJ Yeley,3669,10/2/2022,Cup,Talladega Superspeedway,36,21,31,17,37,28.46,-26,88,114,0,0,2,0,0,0,0,184,35.56,running,33,31,,Rick Ware Racing,Ford,superspeedway
Joey Logano,3859,10/2/2022,Cup,Talladega Superspeedway,11,28,27,3,32,21.31,4,254,250,105,41.338582677165356,7,45,23.93617021276596,0,0,188,55.28,running,5,16,,Team Penske,Ford,superspeedway
Justin Allgaier,34,10/2/2022,Cup,Talladega Superspeedway,31,32,30,3,36,30.87,-6,81,87,0,0,7,1,0.5376344086021505,0,0,186,35.95,running,31,32,,Beard Motorsports,Chevrolet,superspeedway
Justin Haley,4172,10/2/2022,Cup,Talladega Superspeedway,21,22,15,2,34,17.56,12,367,355,140,38.14713896457766,3,71,37.765957446808514,0,0,188,69.83,running,25,2,,Kaulig Racing,Chevrolet,superspeedway
Kevin Harvick,1416,10/2/2022,Cup,Talladega Superspeedway,24,2,29,2,30,14.08,-27,228,255,155,67.98245614035088,2,111,59.35828877005348,0,0,187,64.89,running,22,22,,Stewart-Haas Racing,Ford,superspeedway
Kyle Busch,454,10/2/2022,Cup,Talladega Superspeedway,26,6,20,1,27,10.51,-9,323,332,264,81.73374613003097,2,158,84.04255319148936,3,1.5957446808510638,188,82.06,running,7,25,,Joe Gibbs Racing,Toyota,superspeedway
Kyle Larson,4030,10/2/2022,Cup,Talladega Superspeedway,2,4,18,1,24,10.92,-21,352,373,232,65.90909091,2,137,72.87234042553192,8,4.255319149,188,88.39,running,8,3,,Hendrick Motorsports,Chevrolet,superspeedway
Landon Cassill,3808,10/2/2022,Cup,Talladega Superspeedway,33,23,11,1,34,21.88,27,337,310,69,20.474777448071215,8,34,18.085106382978722,1,0.5319148936170213,188,68.89,running,23,7,,Spire Motorsports,Chevrolet,superspeedway
Martin Truex Jr.,3368,10/2/2022,Cup,Talladega Superspeedway,22,26,26,1,36,28.75,-18,120,138,2,1.6666666666666667,7,5,2.6595744680851063,1,0.5319148936170213,188,43.94,running,29,27,,Joe Gibbs Racing,Toyota,superspeedway
Michael McDowell,3832,10/2/2022,Cup,Talladega Superspeedway,29,8,3,2,37,19.76,13,322,309,129,40.06211180124224,8,68,36.170212765957444,0,0,188,70.39,running,26,28,,Front Row Motorsports,Ford,superspeedway
Noah Gragson,4224,10/2/2022,Cup,Talladega Superspeedway,7,12,19,4,34,17.66,20,363,343,131,36.08815426997245,9,74,39.361702127659576,0,0,188,81.33,running,9,15,,Hendrick Motorsports,Chevrolet,superspeedway
Ricky Stenhouse Jr.,3888,10/2/2022,Cup,Talladega Superspeedway,25,15,22,3,34,15.92,40,431,391,218,50.580046403712295,8,97,51.59574468085106,0,0,188,83.56,running,6,11,,JTG Daugherty Racing,Chevrolet,superspeedway
Ross Chastain,4001,10/2/2022,Cup,Talladega Superspeedway,6,7,4,1,23,6.45,-6,305,311,258,84.59016393442623,4,172,91.48936170212765,36,19.148936170212767,188,118.17,running,16,6,,Trackhouse Racing,Chevrolet,superspeedway
Ryan Blaney,4023,10/2/2022,Cup,Talladega Superspeedway,19,27,2,1,30,11.24,-16,277,293,140,50.541516245487365,3,113,60.10638298,31,16.48936170212766,188,101.22,running,1,17,,Team Penske,Ford,superspeedway
Todd Gilliland,4231,10/2/2022,Cup,Talladega Superspeedway,34,3,7,1,36,11.37,8,312,304,199,63.782051282051285,2,130,69.14893617021276,1,0.5319148936170213,188,95.17,running,12,23,,Front Row Motorsports,Ford,superspeedway
Ty Dillon,4013,10/2/2022,Cup,Talladega Superspeedway,30,20,23,3,36,21.81,8,267,259,32,11.985018726591761,8,13,6.914893617021277,0,0,188,59.55,running,21,18,,Petty GMS Motorsports,Chevrolet,superspeedway
Ty Gibbs,4368,10/2/2022,Cup,Talladega Superspeedway,10,37,37,10,34,35.46,8,57,49,0,0,1,0,0,0,0,23,27.38,accident,37,37,,23XI Racing,Toyota,superspeedway
Tyler Reddick,4065,10/2/2022,Cup,Talladega Superspeedway,8,13,28,1,33,16.68,5,354,349,178,50.282485875706215,3,83,44.38502673796791,11,5.882352941176471,187,60.06,running,17,20,,Richard Childress Racing,Chevrolet,superspeedway
William Byron,4184,10/2/2022,Cup,Talladega Superspeedway,9,17,12,1,25,12.84,-5,377,382,251,66.57824933687003,7,127,67.55319148936171,1,0.5319148936170213,188,93.22,running,11,13,,Hendrick Motorsports,Chevrolet,superspeedway
AJ Allmendinger,3774,10/9/2022,Cup,Charlotte Motor Speedway Road Course,7,2,4,1,10,3.38,-9,26,35,16,61.53846153846154,24,112,100,24,21.428571428571427,112,118.98,running,10,4,,Kaulig Racing,Chevrolet,road course
Aric Almirola,40,10/9/2022,Cup,Charlotte Motor Speedway Road Course,37,19,15,15,37,25.57,13,105,92,1,0.9523809523809523,2,2,1.7857142857142858,0,0,112,69.35,running,29,27,,Stewart-Haas Racing,Ford,road course
Austin Cindric,4180,10/9/2022,Cup,Charlotte Motor Speedway Road Course,5,27,21,5,32,19.32,14,93,79,18,19.35483870967742,2,36,32.142857142857146,0,0,112,60.85,running,5,12,,Team Penske,Ford,road course
Austin Dillon,3873,10/9/2022,Cup,Charlotte Motor Speedway Road Course,15,10,10,5,38,17.41,-6,106,112,32,30.18867924528302,2,62,55.357142857142854,0,0,112,89.85,running,30,22,,Richard Childress Racing,Chevrolet,road course
Brad Keselowski,1816,10/9/2022,Cup,Charlotte Motor Speedway Road Course,31,16,14,5,33,19.48,2,107,105,19,17.757009345794394,0,25,22.321428571428573,0,0,112,64,running,28,25,,RFK Racing,Ford,road course
Bubba Wallace,4025,10/9/2022,Cup,Charlotte Motor Speedway Road Course,14,21,7,7,39,23.86,-3,123,126,17,13.821138211382113,0,13,11.607142857142858,0,0,112,62.33,running,26,34,,23XI Racing,Toyota,road course
Chase Briscoe,4228,10/9/2022,Cup,Charlotte Motor Speedway Road Course,17,18,9,4,29,15.54,41,104,63,27,25.96153846153846,0,59,52.67857142857143,0,0,112,89.83,running,7,8,,Stewart-Haas Racing,Ford,road course
Chase Elliott,4062,10/9/2022,Cup,Charlotte Motor Speedway Road Course,9,3,20,1,26,5.33,-34,55,89,20,36.36363636363637,7,106,94.64285714285714,30,26.785714285714285,112,106.68,running,11,10,,Hendrick Motorsports,Chevrolet,road course
Chris Buescher,3989,10/9/2022,Cup,Charlotte Motor Speedway Road Course,21,13,6,6,35,17.72,6,115,109,19,16.52173913043478,1,62,55.357142857142854,0,0,112,75.01,running,24,24,,RFK Racing,Ford,road course
Christopher Bell,4153,10/9/2022,Cup,Charlotte Motor Speedway Road Course,8,8,1,1,28,8.71,-5,73,78,21,28.767123287671232,3,101,90.17857142857143,2,1.7857142857142858,112,103.89,running,14,16,,Joe Gibbs Racing,Toyota,road course
Cole Custer,4104,10/9/2022,Cup,Charlotte Motor Speedway Road Course,12,7,24,5,25,10.14,-9,81,90,24,29.62962962962963,0,102,91.07142857142857,0,0,112,80.5,running,16,14,,Stewart-Haas Racing,Ford,road course
Conor Daly,4288,10/9/2022,Cup,Charlotte Motor Speedway Road Course,39,37,34,34,39,36.63,5,26,21,0,0,0,0,0,0,0,109,28.83,running,38,38,,The Money Team Racing,Chevrolet,road course
Corey LaJoie,4096,10/9/2022,Cup,Charlotte Motor Speedway Road Course,30,23,12,10,33,23.7,-13,123,136,12,9.756097561,0,13,11.607142857142858,0,0,112,71.5,running,25,32,,Spire Motorsports,Chevrolet,road course
Daniel Suarez,4113,10/9/2022,Cup,Charlotte Motor Speedway Road Course,3,25,36,2,38,23.39,13,50,37,6,12,2,33,30.8411215,0,0,107,52.37,running,3,6,,Trackhouse Racing,Chevrolet,road course
Daniil Kvyat,4447,10/9/2022,Cup,Charlotte Motor Speedway Road Course,33,39,39,33,35,38.13,-5,5,10,0,0,0,0,0,0,0,17,25.33,engine,39,39,,Team Hezeberg,Toyota,road course
Denny Hamlin,1361,10/9/2022,Cup,Charlotte Motor Speedway Road Course,24,17,13,7,36,20.57,20,99,79,12,12.121212121212121,0,13,11.607142857142858,0,0,112,61.83,running,8,31,,Joe Gibbs Racing,Toyota,road course
Erik Jones,4059,10/9/2022,Cup,Charlotte Motor Speedway Road Course,26,12,11,1,28,15.2,-6,132,138,18,13.636363636363637,7,52,46.42857142857143,1,0.8928571428571429,112,85.92,running,19,19,,Petty GMS Motorsports,Chevrolet,road course
Harrison Burton,4217,10/9/2022,Cup,Charlotte Motor Speedway Road Course,23,32,28,2,37,23.4,9,53,44,10,18.867924528301888,0,26,23.423423423423422,0,0,111,59.17,running,23,2,,Wood Brothers Racing,Ford,road course
JJ Yeley,3669,10/9/2022,Cup,Charlotte Motor Speedway Road Course,35,38,32,31,38,35.3,1,48,47,0,0,0,0,0,0,0,110,30,running,36,37,,Rick Ware Racing,Ford,road course
Joey Hand,4413,10/9/2022,Cup,Charlotte Motor Speedway Road Course,27,33,38,13,36,31.59,-7,91,98,5,5.4945054945054945,0,2,2.5316455696202533,0,0,79,45,accident,32,18,,Rick Ware Racing,Ford,road course
Joey Logano,3859,10/9/2022,Cup,Charlotte Motor Speedway Road Course,1,29,18,1,32,17.79,18,73,55,8,10.95890410958904,4,35,31.25,27,24.107142857142858,112,83.95,running,1,7,,Team Penske,Ford,road course
Josh Williams,4106,10/9/2022,Cup,Charlotte Motor Speedway Road Course,38,36,31,23,39,34.16,8,66,58,0,0,0,0,0,0,0,110,31.67,running,37,29,,Live Fast Motorsports,Ford,road course
Justin Haley,4172,10/9/2022,Cup,Charlotte Motor Speedway Road Course,13,4,5,2,13,6.15,-9,40,49,23,57.5,1,112,100,0,0,112,103.51,running,12,13,,Kaulig Racing,Chevrolet,road course
Kevin Harvick,1416,10/9/2022,Cup,Charlotte Motor Speedway Road Course,22,5,2,1,22,8.18,1,56,55,20,35.714285714285715,1,102,91.07142857142857,4,3.5714285714285716,112,101.02,running,15,15,,Stewart-Haas Racing,Ford,road course
Kyle Busch,454,10/9/2022,Cup,Charlotte Motor Speedway Road Course,20,9,3,3,34,14.95,-3,90,93,20,22.22222222222222,1,59,52.67857142857143,0,0,112,86.01,running,27,20,,Joe Gibbs Racing,Toyota,road course
Kyle Larson,4030,10/9/2022,Cup,Charlotte Motor Speedway Road Course,18,28,35,3,36,19.51,25,93,68,18,19.35483870967742,4,53,49.532710280373834,0,0,107,63.75,running,6,3,,Hendrick Motorsports,Chevrolet,road course
Loris Hezemans,4339,10/9/2022,Cup,Charlotte Motor Speedway Road Course,36,34,33,24,38,33.94,10,72,62,0,0,0,0,0,0,0,110,32.33,running,33,30,,Team Hezeberg,Ford,road course
Martin Truex Jr.,3368,10/9/2022,Cup,Charlotte Motor Speedway Road Course,19,14,17,8,27,15.62,-4,93,97,19,20.43010752688172,0,71,63.392857142857146,0,0,112,75.17,running,20,23,,Joe Gibbs Racing,Toyota,road course
Michael McDowell,3832,10/9/2022,Cup,Charlotte Motor Speedway Road Course,11,6,27,1,27,8.41,-37,54,91,24,44.44444444444444,5,103,91.96428571428571,0,0,112,86.72,running,13,17,,Front Row Motorsports,Ford,road course
Mike Rockenfeller,4448,10/9/2022,Cup,Charlotte Motor Speedway Road Course,34,35,29,23,38,32.57,-3,77,80,0,0,0,0,0,0,0,111,38.5,running,35,33,,Spire Motorsports,Chevrolet,road course
Noah Gragson,4224,10/9/2022,Cup,Charlotte Motor Speedway Road Course,29,11,23,5,29,15.22,-22,105,127,20,19.047619047619047,1,64,57.142857142857146,0,0,112,87.51,running,21,26,,Hendrick Motorsports,Chevrolet,road course
Ricky Stenhouse Jr.,3888,10/9/2022,Cup,Charlotte Motor Speedway Road Course,25,24,19,15,35,26.31,-25,83,108,0,0,0,0,0,0,0,112,50,running,34,28,,JTG Daugherty Racing,Chevrolet,road course
Ross Chastain,4001,10/9/2022,Cup,Charlotte Motor Speedway Road Course,10,26,37,1,37,23.7,9,103,94,11,10.679611650485437,1,26,25.24271844660194,3,2.912621359223301,103,46.89,running,17,1,,Trackhouse Racing,Chevrolet,road course
Ryan Blaney,4023,10/9/2022,Cup,Charlotte Motor Speedway Road Course,6,31,26,4,33,19.3,25,87,62,10,11.494252873563218,4,34,30.357142857142858,0,0,112,62.38,running,4,9,,Team Penske,Ford,road course
Todd Gilliland,4231,10/9/2022,Cup,Charlotte Motor Speedway Road Course,32,30,30,10,36,27.91,-6,94,100,4,4.255319149,1,2,1.8018018018018018,0,0,111,39.51,running,22,36,,Front Row Motorsports,Ford,road course
Ty Dillon,4013,10/9/2022,Cup,Charlotte Motor Speedway Road Course,28,22,25,10,38,27.38,5,106,101,3,2.830188679245283,0,1,0.8928571428571429,0,0,112,58,running,31,35,,Petty GMS Motorsports,Chevrolet,road course
Ty Gibbs,4368,10/9/2022,Cup,Charlotte Motor Speedway Road Course,16,15,22,8,23,15.92,-27,131,158,20,15.267175572519085,1,53,47.32142857142857,0,0,112,68.51,running,18,21,,23XI Racing,Toyota,road course
Tyler Reddick,4065,10/9/2022,Cup,Charlotte Motor Speedway Road Course,4,1,8,1,13,3.05,-14,45,59,20,44.44444444444444,15,112,100,21,18.75,112,115.86,running,9,5,,Richard Childress Racing,Chevrolet,road course
William Byron,4184,10/9/2022,Cup,Charlotte Motor Speedway Road Course,2,20,16,2,31,15.37,24,86,62,4,4.651162790697675,7,34,30.357142857142858,0,0,112,91.91,running,2,11,,Hendrick Motorsports,Chevrolet,road course
AJ Allmendinger,3774,10/16/2022,Cup,Las Vegas Motor Speedway,21,15,9,4,24,15.59,18,129,111,59,45.736434108527135,3,152,56.92883895131086,0,0,267,75.24,running,18,14,,Kaulig Racing,Chevrolet,intermediate
Aric Almirola,40,10/16/2022,Cup,Las Vegas Motor Speedway,23,11,18,2,23,11.97,-20,97,117,51,52.577319587628864,7,195,73.03370786516854,0,0,267,76.72,running,15,12,,Stewart-Haas Racing,Ford,intermediate
Austin Cindric,4180,10/16/2022,Cup,Las Vegas Motor Speedway,2,9,29,1,32,12.7,-20,59,79,48,81.35593220338983,9,206,79.53667953667954,8,3.088803088803089,259,80.58,running,6,9,,Team Penske,Ford,intermediate
Austin Dillon,3873,10/16/2022,Cup,Las Vegas Motor Speedway,10,17,10,9,28,16.11,-18,113,131,38,33.62831858,0,129,48.31460674157304,0,0,267,74.67,running,13,27,,Richard Childress Racing,Chevrolet,intermediate
BJ McLeod,3973,10/16/2022,Cup,Las Vegas Motor Speedway,36,32,30,26,36,32.95,2,16,14,0,0,1,0,0,0,0,256,29.25,running,35,32,,Live Fast Motorsports,Ford,intermediate
Brad Keselowski,1816,10/16/2022,Cup,Las Vegas Motor Speedway,25,25,17,12,36,23.71,-2,103,105,16,15.533980582524272,1,13,4.868913857677903,0,0,267,54.58,running,30,20,,RFK Racing,Ford,intermediate
Bubba Wallace,4025,10/16/2022,Cup,Las Vegas Motor Speedway,9,36,36,1,21,24.83,2,42,40,21,50,8,93,98.93617021276596,29,30.851063829787233,94,75.95,accident,1,35,,23XI Racing,Toyota,intermediate
